id,formattedAddress,addressLine1,city,state,stateFips,zipCode,county,countyFips,latitude,longitude,propertyType,lotSize,status,price,listingType,listedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,history,bedrooms,bathrooms,squareFootage,yearBuilt,has_hoa
"4002-Pepperbush-Dr,-Greensboro,-NC-27405","4002 Pepperbush Dr, Greensboro, NC 27405",4002 Pepperbush Dr,Greensboro,NC,37,27405,Guilford,81,36.171792,-79.703431,Single Family,8276.0,Active,345000,Standard,2026-04-02T00:00:00.000Z,2022-10-20T08:37:52.267Z,2026-04-26T09:01:12.650Z,25,TriadMLS,1213478.0,"{'2026-04-02': {'event': 'Sale Listing', 'price': 345000, 'listingType': 'Standard', 'listedDate': '2026-04-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 25}}",4.0,2.5,2095.0,2007.0,1
"6-Viburnum-Ln,-Greensboro,-NC-27455","6 Viburnum Ln, Greensboro, NC 27455",6 Viburnum Ln,Greensboro,NC,37,27455,Guilford,81,36.135379,-79.80509,Townhouse,1307.0,Active,255000,Standard,2026-04-02T00:00:00.000Z,2023-12-03T00:00:00.000Z,2026-04-26T09:01:12.648Z,25,TriadMLS,1214637.0,"{'2026-04-02': {'event': 'Sale Listing', 'price': 255000, 'listingType': 'Standard', 'listedDate': '2026-04-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 25}}",3.0,2.5,1458.0,2006.0,1
"1230-Broholmer-Ln,-Greensboro,-NC-27405","1230 Broholmer Ln, Greensboro, NC 27405",1230 Broholmer Ln,Greensboro,NC,37,27405,Guilford,81,36.18715,-79.687371,Townhouse,2614.0,Active,285850,New Construction,2026-04-02T00:00:00.000Z,2025-12-10T00:00:00.000Z,2026-04-26T09:01:12.648Z,25,TriadMLS,1214678.0,"{'2025-12-14': {'event': 'Sale Listing', 'price': 260000, 'listingType': 'New Construction', 'listedDate': '2025-12-14T00:00:00.000Z', 'removedDate': '2025-12-31T00:00:00.000Z', 'daysOnMarket': 17}, '2025-12-31': {'event': 'Sale Listing', 'price': 260000, 'listingType': 'New Construction', 'listedDate': '2025-12-31T00:00:00.000Z', 'removedDate': '2026-01-17T00:00:00.000Z', 'daysOnMarket': 17}, '2026-02-03': {'event': 'Sale Listing', 'price': 250000, 'listingType': 'New Construction', 'listedDate': '2026-02-03T00:00:00.000Z', 'removedDate': '2026-02-20T00:00:00.000Z', 'daysOnMarket': 17}, '2026-02-23': {'event': 'Sale Listing', 'price': 250000, 'listingType': 'New Construction', 'listedDate': '2026-02-23T00:00:00.000Z', 'removedDate': '2026-03-06T00:00:00.000Z', 'daysOnMarket': 11}, '2026-03-07': {'event': 'Sale Listing', 'price': 261000, 'listingType': 'New Construction', 'listedDate': '2026-03-07T00:00:00.000Z', 'removedDate': '2026-03-23T00:00:00.000Z', 'daysOnMarket': 16}, '2026-03-23': {'event': 'Sale Listing', 'price': 250000, 'listingType': 'New Construction', 'listedDate': '2026-03-23T00:00:00.000Z', 'removedDate': '2026-04-07T00:00:00.000Z', 'daysOnMarket': 15}, '2026-04-02': {'event': 'Sale Listing', 'price': 285850, 'listingType': 'New Construction', 'listedDate': '2026-04-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 25}}",4.0,2.5,1658.0,2025.0,1
"5210-N-Church-St,-Unit-B,-Greensboro,-NC-27455","5210 N Church St, Unit B, Greensboro, NC 27455",5210 N Church St,Greensboro,NC,37,27455,Guilford,81,36.167828,-79.791054,Townhouse,,Active,965000,New Construction,2026-04-02T00:00:00.000Z,2026-04-03T00:00:00.000Z,2026-04-26T09:01:12.645Z,25,TriadMLS,1214660.0,"{'2026-04-02': {'event': 'Sale Listing', 'price': 965000, 'listingType': 'New Construction', 'listedDate': '2026-04-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 25}}",3.0,3.5,3905.0,2026.0,1
"1815-Delmar-Dr,-Greensboro,-NC-27406","1815 Delmar Dr, Greensboro, NC 27406",1815 Delmar Dr,Greensboro,NC,37,27406,Guilford,81,36.015614,-79.760671,Single Family,20473.0,Active,285000,Standard,2026-04-02T00:00:00.000Z,2026-04-03T00:00:00.000Z,2026-04-26T09:01:12.644Z,25,TriadMLS,1214663.0,"{'2026-04-02': {'event': 'Sale Listing', 'price': 285000, 'listingType': 'Standard', 'listedDate': '2026-04-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 25}}",3.0,1.5,1300.0,1980.0,0
"1206-Harbor-Crossing-Way,-Greensboro,-NC-27455","1206 Harbor Crossing Way, Greensboro, NC 27455",1206 Harbor Crossing Way,Greensboro,NC,37,27455,Guilford,81,36.16406,-79.813947,Townhouse,2178.0,Active,449900,Standard,2026-04-02T00:00:00.000Z,2024-04-02T00:00:00.000Z,2026-04-26T09:01:12.643Z,25,TriadMLS,1214586.0,"{'2026-04-02': {'event': 'Sale Listing', 'price': 449900, 'listingType': 'Standard', 'listedDate': '2026-04-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 25}}",4.0,2.5,2484.0,2024.0,1
"807-Sevier-St,-Greensboro,-NC-27406","807 Sevier St, Greensboro, NC 27406",807 Sevier St,Greensboro,NC,37,27406,Guilford,81,36.062953,-79.779034,Single Family,6970.0,Active,120000,Standard,2026-04-02T00:00:00.000Z,2026-04-03T00:00:00.000Z,2026-04-26T09:01:12.642Z,25,TriadMLS,1214214.0,"{'2026-04-02': {'event': 'Sale Listing', 'price': 120000, 'listingType': 'Standard', 'listedDate': '2026-04-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 25}}",2.0,1.0,964.0,1935.0,0
"5618-Roundup-Cir,-Greensboro,-NC-27405","5618 Roundup Cir, Greensboro, NC 27405",5618 Roundup Cir,Greensboro,NC,37,27405,Guilford,81,36.174921,-79.691035,Townhouse,4356.0,Active,259900,Standard,2026-04-03T00:00:00.000Z,2026-04-03T00:00:00.000Z,2026-04-26T09:01:12.639Z,24,TriadMLS,1214760.0,"{'2026-04-03': {'event': 'Sale Listing', 'price': 259900, 'listingType': 'Standard', 'listedDate': '2026-04-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",3.0,2.0,1279.0,2006.0,1
"101-Silhouette-Dr,-Greensboro,-NC-27405","101 Silhouette Dr, Greensboro, NC 27405",101 Silhouette Dr,Greensboro,NC,37,27405,Guilford,81,36.135019,-79.775461,Townhouse,1742.0,Active,207000,Standard,2026-04-03T00:00:00.000Z,2026-04-03T00:00:00.000Z,2026-04-26T09:01:12.638Z,24,TriadMLS,1214699.0,"{'2026-04-03': {'event': 'Sale Listing', 'price': 207000, 'listingType': 'Standard', 'listedDate': '2026-04-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",3.0,2.5,1476.0,2008.0,1
"5933-N-Church-St,-Greensboro,-NC-27455","5933 N Church St, Greensboro, NC 27455",5933 N Church St,Greensboro,NC,37,27455,Guilford,81,36.222619,-79.789907,Single Family,44867.0,Active,739900,New Construction,2026-04-03T00:00:00.000Z,2023-09-07T00:00:00.000Z,2026-04-26T09:01:12.634Z,24,TriadMLS,1214668.0,"{'2026-04-03': {'event': 'Sale Listing', 'price': 739900, 'listingType': 'New Construction', 'listedDate': '2026-04-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",4.0,4.0,3119.0,2026.0,0
"605-W-Market-St,-Unit-316,-Greensboro,-NC-27401","605 W Market St, Unit 316, Greensboro, NC 27401",605 W Market St,Greensboro,NC,37,27401,Guilford,81,36.072214,-79.797619,Condo,436.0,Active,189000,Standard,2026-04-03T00:00:00.000Z,2020-09-26T10:21:32.185Z,2026-04-26T09:01:12.609Z,24,TriadMLS,1214762.0,"{'2026-04-03': {'event': 'Sale Listing', 'price': 189000, 'listingType': 'Standard', 'listedDate': '2026-04-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",1.0,1.0,750.0,2007.0,1
"1300-Sloan-St,-Greensboro,-NC-27401","1300 Sloan St, Greensboro, NC 27401",1300 Sloan St,Greensboro,NC,37,27401,Guilford,81,36.06721,-79.772017,Single Family,6970.0,Active,189900,Standard,2026-04-03T00:00:00.000Z,2026-04-04T00:00:00.000Z,2026-04-26T09:01:12.609Z,24,TriadMLS,1214694.0,"{'2026-04-03': {'event': 'Sale Listing', 'price': 189900, 'listingType': 'Standard', 'listedDate': '2026-04-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",4.0,2.0,1480.0,1928.0,0
"4907-Montevista-Dr,-Greensboro,-NC-27407","4907 Montevista Dr, Greensboro, NC 27407",4907 Montevista Dr,Greensboro,NC,37,27407,Guilford,81,35.980608,-79.898114,Single Family,34848.0,Active,480000,Standard,2026-04-03T00:00:00.000Z,2025-04-23T00:00:00.000Z,2026-04-26T09:01:12.608Z,24,TriadMLS,1214732.0,"{'2025-04-22': {'event': 'Sale Listing', 'price': 449900, 'listingType': 'Standard', 'listedDate': '2025-04-22T00:00:00.000Z', 'removedDate': '2025-05-02T00:00:00.000Z', 'daysOnMarket': 10}, '2026-04-03': {'event': 'Sale Listing', 'price': 480000, 'listingType': 'Standard', 'listedDate': '2026-04-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",4.0,2.0,2536.0,1966.0,0
"3710-Cotswold-Ave-Unit-Z,-Greensboro,-NC-27410","3710 Cotswold Ave Unit Z, Greensboro, NC 27410",3710 Cotswold Ave Unit Z,Greensboro,NC,37,27410,Guilford,81,36.137506,-79.852552,Condo,436.0,Active,160000,Standard,2026-04-03T00:00:00.000Z,2026-04-04T00:00:00.000Z,2026-04-26T09:01:12.607Z,24,TriadMLS,1214649.0,"{'2026-04-03': {'event': 'Sale Listing', 'price': 160000, 'listingType': 'Standard', 'listedDate': '2026-04-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",1.0,1.0,898.0,2003.0,1
"609-Magnolia-St,-Greensboro,-NC-27401","609 Magnolia St, Greensboro, NC 27401",609 Magnolia St,Greensboro,NC,37,27401,Guilford,81,36.0804,-79.788671,Single Family,3920.0,Active,599000,Standard,2026-04-03T00:00:00.000Z,2026-04-04T00:00:00.000Z,2026-04-26T09:01:12.606Z,24,TriadMLS,1214201.0,"{'2026-04-03': {'event': 'Sale Listing', 'price': 599000, 'listingType': 'Standard', 'listedDate': '2026-04-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",3.0,2.0,2310.0,1917.0,0
"6727-River-Hills-Dr,-Greensboro,-NC-27410","6727 River Hills Dr, Greensboro, NC 27410",6727 River Hills Dr,Greensboro,NC,37,27410,Guilford,81,36.133865,-79.934789,Single Family,,Active,359900,Standard,2026-04-03T00:00:00.000Z,2026-04-04T00:00:00.000Z,2026-04-26T09:01:12.605Z,24,TriadMLS,1214802.0,"{'2026-04-03': {'event': 'Sale Listing', 'price': 359900, 'listingType': 'Standard', 'listedDate': '2026-04-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",5.0,2.0,1719.0,1987.0,1
"618-Grasswren-Way,-Greensboro,-NC-27409","618 Grasswren Way, Greensboro, NC 27409",618 Grasswren Way,Greensboro,NC,37,27409,Guilford,81,36.115855,-79.958551,Townhouse,871.0,Active,229000,Standard,2026-04-04T00:00:00.000Z,2026-04-05T00:00:00.000Z,2026-04-26T09:01:12.595Z,23,TriadMLS,1214605.0,"{'2026-04-04': {'event': 'Sale Listing', 'price': 229000, 'listingType': 'Standard', 'listedDate': '2026-04-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 23}}",3.0,2.5,1329.0,2008.0,1
"3543-Wall-Rd,-Greensboro,-NC-27407","3543 Wall Rd, Greensboro, NC 27407",3543 Wall Rd,Greensboro,NC,37,27407,Guilford,81,35.952016,-79.882233,Single Family,54450.0,Active,255000,Standard,2026-04-03T00:00:00.000Z,2025-02-27T00:00:00.000Z,2026-04-26T09:01:12.591Z,24,TriadMLS,1214721.0,"{'2025-02-26': {'event': 'Sale Listing', 'price': 229000, 'listingType': 'Standard', 'listedDate': '2025-02-26T00:00:00.000Z', 'removedDate': '2025-04-04T00:00:00.000Z', 'daysOnMarket': 37}, '2026-04-03': {'event': 'Sale Listing', 'price': 255000, 'listingType': 'Standard', 'listedDate': '2026-04-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",2.0,1.0,1014.0,1971.0,0
"7117-W-Friendly-Ave-Apt-H,-Greensboro,-NC-27410","7117 W Friendly Ave Apt H, Greensboro, NC 27410",7117 W Friendly Ave Apt H,Greensboro,NC,37,27410,Guilford,81,36.088349,-79.921009,Condo,5663.0,Active,183000,Standard,2026-04-06T00:00:00.000Z,2024-07-18T00:00:00.000Z,2026-04-26T09:01:12.591Z,21,TriadMLS,1214820.0,"{'2024-07-17': {'event': 'Sale Listing', 'price': 189500, 'listingType': 'Standard', 'listedDate': '2024-07-17T00:00:00.000Z', 'removedDate': '2024-11-02T00:00:00.000Z', 'daysOnMarket': 108}, '2026-04-06': {'event': 'Sale Listing', 'price': 183000, 'listingType': 'Standard', 'listedDate': '2026-04-06T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 21}}",2.0,2.0,1104.0,1999.0,1
"4543-Pleasant-Garden-Rd,-Greensboro,-NC-27406","4543 Pleasant Garden Rd, Greensboro, NC 27406",4543 Pleasant Garden Rd,Greensboro,NC,37,27406,Guilford,81,35.973332,-79.766592,Single Family,43560.0,Active,299000,Standard,2026-04-03T00:00:00.000Z,2026-04-04T00:00:00.000Z,2026-04-26T09:01:12.590Z,24,TriadMLS,1214435.0,"{'2026-04-03': {'event': 'Sale Listing', 'price': 299000, 'listingType': 'Standard', 'listedDate': '2026-04-03T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 24}}",2.0,2.5,2003.0,1932.0,0
"4002-Sourgum-Ct,-Greensboro,-NC-27410","4002 Sourgum Ct, Greensboro, NC 27410",4002 Sourgum Ct,Greensboro,NC,37,27410,Guilford,81,36.13737,-79.934824,Single Family,14810.0,Active,349900,Standard,2026-04-04T00:00:00.000Z,2026-04-05T00:00:00.000Z,2026-04-26T09:01:12.589Z,23,TriadMLS,1214887.0,"{'2026-04-04': {'event': 'Sale Listing', 'price': 349900, 'listingType': 'Standard', 'listedDate': '2026-04-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 23}}",3.0,2.0,1609.0,1991.0,1
"4130-Causey-St,-Greensboro,-NC-27407","4130 Causey St, Greensboro, NC 27407",4130 Causey St,Greensboro,NC,37,27407,Guilford,81,36.053593,-79.86608,Single Family,9583.0,Active,110000,Standard,2026-04-05T00:00:00.000Z,2026-04-05T00:00:00.000Z,2026-04-26T09:01:12.588Z,22,TriadMLS,1214685.0,"{'2026-04-05': {'event': 'Sale Listing', 'price': 110000, 'listingType': 'Standard', 'listedDate': '2026-04-05T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 22}}",2.0,1.0,728.0,1951.0,0
"6311-High-View-Rd,-Greensboro,-NC-27410","6311 High View Rd, Greensboro, NC 27410",6311 High View Rd,Greensboro,NC,37,27410,Guilford,81,36.124917,-79.923077,Single Family,8712.0,Active,329900,Standard,2026-04-06T00:00:00.000Z,2024-09-06T00:00:00.000Z,2026-04-26T09:01:12.587Z,21,TriadMLS,1214919.0,"{'2024-09-05': {'event': 'Sale Listing', 'price': 385000, 'listingType': 'Standard', 'listedDate': '2024-09-05T00:00:00.000Z', 'removedDate': '2024-11-02T00:00:00.000Z', 'daysOnMarket': 58}, '2026-04-06': {'event': 'Sale Listing', 'price': 329900, 'listingType': 'Standard', 'listedDate': '2026-04-06T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 21}}",4.0,2.5,2186.0,1996.0,1
"802-Folly-Ct,-Unit-G,-Greensboro,-NC-27409","802 Folly Ct, Unit G, Greensboro, NC 27409",802 Folly Ct,Greensboro,NC,37,27409,Guilford,81,36.056622,-79.914898,Condo,871.0,Active,162500,Standard,2026-04-05T00:00:00.000Z,2022-05-02T10:44:00.044Z,2026-04-26T09:01:12.583Z,22,TriadMLS,1214936.0,"{'2026-04-05': {'event': 'Sale Listing', 'price': 162500, 'listingType': 'Standard', 'listedDate': '2026-04-05T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 22}}",2.0,2.0,1046.0,2000.0,0
"1611-Maple-Ridge-Ct,-Greensboro,-NC-27455","1611 Maple Ridge Ct, Greensboro, NC 27455",1611 Maple Ridge Ct,Greensboro,NC,37,27455,Guilford,81,36.134698,-79.824475,Single Family,10019.0,Active,332999,Standard,2026-04-04T00:00:00.000Z,2022-07-27T13:22:31.121Z,2026-04-26T09:01:12.582Z,23,TriadMLS,1214486.0,"{'2026-04-04': {'event': 'Sale Listing', 'price': 332999, 'listingType': 'Standard', 'listedDate': '2026-04-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 23}}",3.0,2.0,1690.0,1978.0,1
"3904-Riverdale-Rd,-Greensboro,-NC-27406","3904 Riverdale Rd, Greensboro, NC 27406",3904 Riverdale Rd,Greensboro,NC,37,27406,Guilford,81,36.013739,-79.77825,Single Family,10019.0,Active,289000,Standard,2026-04-05T00:00:00.000Z,2026-04-06T00:00:00.000Z,2026-04-26T09:01:12.578Z,22,CanopyMLS,4365956.0,"{'2026-04-05': {'event': 'Sale Listing', 'price': 289000, 'listingType': 'Standard', 'listedDate': '2026-04-05T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 22}}",4.0,3.0,1713.0,2001.0,0
"2127-Fairbrother-St,-Greensboro,-NC-27405","2127 Fairbrother St, Greensboro, NC 27405",2127 Fairbrother St,Greensboro,NC,37,27405,Guilford,81,36.091494,-79.75359,Single Family,14810.0,Active,220000,Standard,2026-04-04T00:00:00.000Z,2026-04-05T00:00:00.000Z,2026-04-26T09:01:12.576Z,23,TriadMLS,1214898.0,"{'2026-04-04': {'event': 'Sale Listing', 'price': 220000, 'listingType': 'Standard', 'listedDate': '2026-04-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 23}}",3.0,2.0,1118.0,1998.0,0
"22-Melissa-Carol-Cir,-Greensboro,-NC-27407","22 Melissa Carol Cir, Greensboro, NC 27407",22 Melissa Carol Cir,Greensboro,NC,37,27407,Guilford,81,36.051869,-79.894423,Townhouse,1307.0,Active,220000,Standard,2026-04-06T00:00:00.000Z,2025-03-08T00:00:00.000Z,2026-04-26T09:01:12.573Z,21,TriadMLS,1214303.0,"{'2025-03-07': {'event': 'Sale Listing', 'price': 219000, 'listingType': 'Standard', 'listedDate': '2025-03-07T00:00:00.000Z', 'removedDate': '2025-03-23T00:00:00.000Z', 'daysOnMarket': 16}, '2026-04-06': {'event': 'Sale Listing', 'price': 220000, 'listingType': 'Standard', 'listedDate': '2026-04-06T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 21}}",2.0,2.5,1298.0,2002.0,1
"1623-Komondor-Trl,-Greensboro,-NC-27405","1623 Komondor Trl, Greensboro, NC 27405",1623 Komondor Trl,Greensboro,NC,37,27405,Guilford,81,36.185823,-79.687742,Townhouse,1742.0,Active,258500,New Construction,2026-04-09T00:00:00.000Z,2026-02-10T00:00:00.000Z,2026-04-26T09:01:12.573Z,18,,,"{'2026-04-09': {'event': 'Sale Listing', 'price': 258500, 'listingType': 'New Construction', 'listedDate': '2026-04-09T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 18}}",3.0,2.5,1418.0,2025.0,1
"5905-Laurel-Creek-Ct,-Greensboro,-NC-27405","5905 Laurel Creek Ct, Greensboro, NC 27405",5905 Laurel Creek Ct,Greensboro,NC,37,27405,Guilford,81,36.161623,-79.711901,Single Family,8276.0,Active,329900,Standard,2026-04-08T00:00:00.000Z,2025-08-02T00:00:00.000Z,2026-04-26T09:01:12.572Z,19,TriadMLS,1213756.0,"{'2025-08-01': {'event': 'Sale Listing', 'price': 340000, 'listingType': 'Standard', 'listedDate': '2025-08-01T00:00:00.000Z', 'removedDate': '2025-12-13T00:00:00.000Z', 'daysOnMarket': 134}, '2026-04-08': {'event': 'Sale Listing', 'price': 329900, 'listingType': 'Standard', 'listedDate': '2026-04-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 19}}",3.0,2.0,1937.0,2011.0,1
"402-Westdale-Pl,-Greensboro,-NC-27403","402 Westdale Pl, Greensboro, NC 27403",402 Westdale Pl,Greensboro,NC,37,27403,Guilford,81,36.070334,-79.836978,Single Family,10454.0,Active,409000,Standard,2026-04-06T00:00:00.000Z,2026-04-07T00:00:00.000Z,2026-04-26T09:01:12.570Z,21,TriadMLS,1214939.0,"{'2026-04-06': {'event': 'Sale Listing', 'price': 409000, 'listingType': 'Standard', 'listedDate': '2026-04-06T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 21}}",3.0,2.0,1711.0,1943.0,0
"2003-Vanstory-St,-Greensboro,-NC-27403","2003 Vanstory St, Greensboro, NC 27403",2003 Vanstory St,Greensboro,NC,37,27403,Guilford,81,36.045714,-79.831587,Single Family,10019.0,Active,179900,Standard,2026-04-07T00:00:00.000Z,2026-04-08T00:00:00.000Z,2026-04-26T09:01:12.570Z,20,TriadMLS,1215154.0,"{'2026-04-07': {'event': 'Sale Listing', 'price': 179900, 'listingType': 'Standard', 'listedDate': '2026-04-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 20}}",3.0,2.0,988.0,1958.0,0
"3545-Sainsbury-Ln,-Greensboro,-NC-27409","3545 Sainsbury Ln, Greensboro, NC 27409",3545 Sainsbury Ln,Greensboro,NC,37,27409,Guilford,81,36.043332,-79.948999,Townhouse,3485.0,Active,355000,Standard,2026-04-08T00:00:00.000Z,2026-04-09T00:00:00.000Z,2026-04-26T09:01:12.569Z,19,TriadMLS,1214961.0,"{'2026-04-08': {'event': 'Sale Listing', 'price': 355000, 'listingType': 'Standard', 'listedDate': '2026-04-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 19}}",3.0,2.0,1855.0,2015.0,1
"1907-Madison-Ave,-Greensboro,-NC-27403","1907 Madison Ave, Greensboro, NC 27403",1907 Madison Ave,Greensboro,NC,37,27403,Guilford,81,36.075017,-79.82175,Single Family,10890.0,Active,849000,Standard,2026-04-06T00:00:00.000Z,2022-07-08T14:25:30.398Z,2026-04-26T09:01:12.566Z,21,TriadMLS,1214952.0,"{'2026-04-06': {'event': 'Sale Listing', 'price': 849000, 'listingType': 'Standard', 'listedDate': '2026-04-06T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 21}}",5.0,3.0,3833.0,1928.0,0
"5002-Bearberry-Pt,-Greensboro,-NC-27455","5002 Bearberry Pt, Greensboro, NC 27455",5002 Bearberry Pt,Greensboro,NC,37,27455,Guilford,81,36.148188,-79.806435,Single Family,7841.0,Active,619900,Standard,2026-04-06T00:00:00.000Z,2026-04-07T00:00:00.000Z,2026-04-26T09:01:12.565Z,21,TriadMLS,1214575.0,"{'2026-04-06': {'event': 'Sale Listing', 'price': 619900, 'listingType': 'Standard', 'listedDate': '2026-04-06T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 21}}",3.0,2.5,3048.0,1999.0,0
"1614-Willow-Rd,-Greensboro,-NC-27401","1614 Willow Rd, Greensboro, NC 27401",1614 Willow Rd,Greensboro,NC,37,27401,Guilford,81,36.052642,-79.762594,Single Family,11761.0,Active,179900,Standard,2026-04-07T00:00:00.000Z,2025-12-03T00:00:00.000Z,2026-04-26T09:01:12.564Z,20,TriadMLS,1215113.0,"{'2025-12-03': {'event': 'Sale Listing', 'price': 194999, 'listingType': 'Standard', 'listedDate': '2025-12-03T00:00:00.000Z', 'removedDate': '2026-03-07T00:00:00.000Z', 'daysOnMarket': 94}, '2026-04-07': {'event': 'Sale Listing', 'price': 179900, 'listingType': 'Standard', 'listedDate': '2026-04-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 20}}",2.0,1.0,820.0,1956.0,0
"4328-Grassy-Dr,-Greensboro,-NC-27409","4328 Grassy Dr, Greensboro, NC 27409",4328 Grassy Dr,Greensboro,NC,37,27409,Guilford,81,36.045618,-79.943467,Single Family,1742.0,Active,354900,Standard,2026-04-07T00:00:00.000Z,2026-04-08T00:00:00.000Z,2026-04-26T09:01:12.561Z,20,CanopyMLS,4366737.0,"{'2026-04-07': {'event': 'Sale Listing', 'price': 354900, 'listingType': 'Standard', 'listedDate': '2026-04-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 20}}",2.0,2.0,1752.0,2004.0,1
"3-Woodlake-Ct,-Greensboro,-NC-27406","3 Woodlake Ct, Greensboro, NC 27406",3 Woodlake Ct,Greensboro,NC,37,27406,Guilford,81,36.019282,-79.787275,Single Family,12632.0,Active,230000,Standard,2026-04-07T00:00:00.000Z,2026-04-08T00:00:00.000Z,2026-04-26T09:01:12.560Z,20,TriadMLS,1215035.0,"{'2026-04-07': {'event': 'Sale Listing', 'price': 230000, 'listingType': 'Standard', 'listedDate': '2026-04-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 20}}",3.0,2.0,1200.0,1972.0,1
"802-Gretchen-Ln,-Greensboro,-NC-27410","802 Gretchen Ln, Greensboro, NC 27410",802 Gretchen Ln,Greensboro,NC,37,27410,Guilford,81,36.09293,-79.903324,Single Family,14810.0,Active,374900,Standard,2026-04-08T00:00:00.000Z,2026-04-09T00:00:00.000Z,2026-04-26T09:01:12.559Z,19,TriadMLS,1215337.0,"{'2026-04-08': {'event': 'Sale Listing', 'price': 374900, 'listingType': 'Standard', 'listedDate': '2026-04-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 19}}",3.0,2.5,1965.0,1978.0,0
"1013-N-Elm-St,-Apt-A6,-Greensboro,-NC-27401","1013 N Elm St, Apt A6, Greensboro, NC 27401",1013 N Elm St,Greensboro,NC,37,27401,Guilford,81,36.087287,-79.789477,Condo,436.0,Active,170000,Standard,2026-04-08T00:00:00.000Z,2026-04-09T00:00:00.000Z,2026-04-26T09:01:12.559Z,19,TriadMLS,1214319.0,"{'2026-04-08': {'event': 'Sale Listing', 'price': 170000, 'listingType': 'Standard', 'listedDate': '2026-04-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 19}}",1.0,1.0,884.0,1930.0,1
"1118-S-English-St,-Greensboro,-NC-27401","1118 S English St, Greensboro, NC 27401",1118 S English St,Greensboro,NC,37,27401,Guilford,81,36.06197,-79.757803,Single Family,10454.0,Active,185000,Standard,2026-04-08T00:00:00.000Z,2026-04-08T00:00:00.000Z,2026-04-26T09:01:12.556Z,19,TriadMLS,1215247.0,"{'2026-04-08': {'event': 'Sale Listing', 'price': 185000, 'listingType': 'Standard', 'listedDate': '2026-04-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 19}}",3.0,2.0,1269.0,1982.0,0
"901-Longview-St,-Greensboro,-NC-27403","901 Longview St, Greensboro, NC 27403",901 Longview St,Greensboro,NC,37,27403,Guilford,81,36.065657,-79.835273,Single Family,16988.0,Active,410000,Standard,2026-04-08T00:00:00.000Z,2026-04-09T00:00:00.000Z,2026-04-26T09:01:12.555Z,19,TriadMLS,1215272.0,"{'2026-04-08': {'event': 'Sale Listing', 'price': 410000, 'listingType': 'Standard', 'listedDate': '2026-04-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 19}}",4.0,2.5,2080.0,1937.0,0
